Unique ID,CG Number,E01,E12,E14,E15,E16,E17,E18,E20,A82,A84,A95,A131,A186,A377,A384,A398,avg_E,avg_A,log2FC,submitted_id,FBgn_ID
INC085H04,CG10491,1.47132,1.10062,1.25597,1.41056,1.36326,1.4228,1.35164,1.46976,1.31673,1.22564,1,1.36431,1.21851,1.44288,1.43148,1.27568,1.35574125,1.28440375,-0.077983077,CG10491,FBgn0003984
INC085H05,CG10492,1.05832,1.01048,1.35197,1.29975,1.1423,1,1.09228,1.47517,1.22129,1.16864,1.3353,1.34328,1.05751,1.10783,1.04832,1.14255,1.17878375,1.17809,-0.00084932,CG10492,FBgn0032748
INC049A06,CG10497,1.22407,1.32327,1.21092,1.37795,1.45916,1.3804,1.07619,1.31223,1.21915,1.00581,1.22378,1.15128,1.27028,1.08487,1,1.07451,1.29552375,1.12871,-0.198860602,CG10497,FBgn0010415
INC128E04,CG10504,1.01168,1.52939,1.43547,1.22793,1.16909,1.26194,1.38761,1.36189,1.17523,1.10163,1,1.06853,1.27433,1.2426,1.47153,1.72397,1.298125,1.2572275,-0.046183577,CG10504,FBgn0028427
INC020B09,CG10508,1.41435,1.66058,1.8723,1.88915,1.81601,1.31447,1,1.19294,1.08999,1.04234,1.4072,1.13294,1.36939,1.03428,1.31496,1.30793,1.519975,1.21237875,-0.326207124,CG10508,FBgn0037060
INC033F10,CG10510,1.29883,1.24957,1.63149,1.44822,1.57812,1.42817,1.44251,1,1.22684,1.00456,1.39579,1.08989,1.26436,1.46969,1.03428,1.28273,1.38461375,1.2210175,-0.181399702,CG10510,FBgn0037059
INC155E03,CG10513,1,1.95605,2.3365,1.9776,2.77092,1.76828,1.72313,1.3713,1.36843,2.14032,1.31789,2.34565,1.82213,1.41142,1.25692,1.46315,1.8629725,1.64073875,-0.183260837,CG10513,FBgn0039311
INC089B06,CG10514,1.6322,1.59186,1.49023,1.72342,1.62774,2.33179,1.88146,1,1.45706,1.24219,2.12183,2.18315,2.54747,1.57947,1.43802,1.38291,1.6598375,1.7440125,0.071368374,CG10514,FBgn0039312
INC040B09,CG10516,1.82849,1.50477,1.2244,1.14692,1.4403,1.34106,1.61224,1.4511,1,1.59799,1.68779,1.4053,1.26451,1.22419,1.26061,1.07677,1.44366,1.314645,-0.135057735,CG10516,FBgn0036549
INC021A12,CG10523,1.24196,1.17905,1.05299,1.46034,1.18762,1.19669,1.0707,1.0214,1.31162,1.11501,1.35677,1.37038,1,1.18663,1.12627,1.27089,1.17634375,1.21719625,0.04925209,CG10523,FBgn0041100
INC029H02,CG10539,1.23039,1.20863,1.18647,1.13499,1.09756,1.39381,1.13747,1.17801,1.2174,1.27324,1.06185,1.1874,1.24472,1,1.17253,1.22368,1.19591625,1.1726025,-0.028402323,CG10539,FBgn0283472
INC031E12,CG10541,1.18638,1.64712,1.21247,1.3895,1.43676,1.32332,1.28307,1,1.1222,1.08693,1.36766,1.33286,1.31993,1.14593,1.31871,1.2434,1.3098275,1.2422025,-0.07647645,CG10541,FBgn0035638
INC089H08,CG10543,1.24072,1.08975,1.09375,1.11579,1.01843,1.11898,1.12821,1.10428,1,1.02928,1.13552,1.12157,1.09526,1.00467,1.11522,1.04672,1.11373875,1.06853,-0.059783445,CG10543,FBgn0034570
INC065B06,CG10545,1.1238,1,1.2928,1.0506,1.26732,1.11121,1.07635,1.17611,1.2845,1.23347,1.20613,1.30834,1.05675,1.06225,1.03289,1.36577,1.13727375,1.1937625,0.069936277,CG10545,FBgn0001105
INC119B12,CG10553,1.67953,2.00167,2.16136,2.45115,2.35993,2.0491,3.17673,2.33889,2.78956,1.02334,2.12037,1.5566,2.27372,1,1.85687,2.83676,2.277295,1.9321525,-0.237112223,CG10553,FBgn0039324
INC022C05,CG10555,1.36022,1.35059,1.37898,1.36579,1.17783,1.38765,1.31838,1.56761,1.32476,1.3826,1,1.41287,1.11803,1.1039,1.16696,1.15255,1.36338125,1.20770875,-0.17491647,CG10555,FBgn0030034
INC116B04,CG10560,1,2.39098,1.60552,1.87536,3.37719,1.35853,2.21653,1.86029,1.3112,1.4214,1.82104,1.08433,2.20176,2.40316,2.5096,3.28586,1.96055,2.00479375,0.032195387,CG10560,FBgn0039325
INC119C06,CG10565,1.61325,1.88006,1.20714,1.49489,1.99257,1.06168,1.94985,1.74785,1.20962,1.79768,1,1.5883,1.76255,1.60062,1.78315,1.1042,1.61841125,1.480765,-0.128235553,CG10565,FBgn0037051
INC077B06,CG1057,1.32764,1.16222,1.26959,1.13543,1.03322,1.25504,1.34078,1.51537,1.17206,1.16867,1.39444,1.30587,1.22497,1.0891,1.10864,1,1.25491125,1.18296875,-0.085173374,CG1057,FBgn0037262
INC093F01,CG10570,1,1.58282,1.42035,1.42549,1.63521,1.64084,1.44217,1.21711,1.59449,1.44586,1.75439,1.14519,1.97354,1.5754,1.23007,1.60567,1.42049875,1.54057625,0.117072528,CG10570,FBgn0040992
INC033A06,CG10571,1.18776,1.08216,1.26071,1.21473,1.16102,1.16716,1.18596,1.34127,1.20009,1.13461,1,1.32034,1.06083,1.41861,1.34741,1.02372,1.20009625,1.18820125,-0.014370906,CG10571,FBgn0015904
INC142B04,CG10574,1.42804,1.60558,1.86692,1.79688,1.29308,1,1.63419,2.19479,1.30638,1.27058,1.52742,1.47344,1.81251,1.49315,1.43471,1.12937,1.602435,1.430945,-0.163297616,CG10574,FBgn0028429
INC033D02,CG10575,1.22313,1.09001,1.21552,1.17792,1,1.10372,1.17863,1.25215,1.18625,1.80411,1.16162,1.01592,1.19168,1.19155,1.2609,1.10286,1.155135,1.23936125,0.101535298,CG10575,FBgn0035632
INC151H11,CG10576,1.30672,1.23117,1.11113,1.13307,1.10794,1.09952,1.15694,1.31694,1.21786,1.29691,1.3396,1.46392,1.0749,1.19173,1,1.232,1.18292875,1.227115,0.052907278,CG10576,FBgn0035630
INC033E05,CG10578,1.85474,1.45643,1.51938,1.4387,1.50822,1.50686,1.18544,1.47514,1.24926,1.38228,1.64493,1.24713,1.61722,1.25354,1,1.12116,1.49311375,1.31444,-0.18387579,CG10578,FBgn0263106
INC022F03,CG10585,1,2.88266,3.76243,4.03981,4.47334,3.48423,2.12211,1.43734,1.20493,1.46733,1.48982,1.88692,2.5153,2.5064,2.50475,1.71801,2.90024,1.9116825,-0.601329356,CG10585,FBgn0037044
INC093H05,CG10586,1.68886,2.44008,2.41042,2.19819,2.24801,1.73752,1.43423,1.09007,1.28264,1,1.27332,1.42134,1.55826,1.57926,2.86042,2.02753,1.9059225,1.62534625,-0.229742366,CG10586,FBgn0037036
INC094A11,CG10589,1.78757,1.81116,2.09411,3.05791,2.14453,2.85542,1,1.81766,2.60495,2.61863,2.18179,1.99145,2.82031,1.26276,2.51435,2.1086,2.071045,2.262855,0.127785241,CG10589,FBgn0037035
INC077E02,CG1059,1.35772,1.29475,1.58084,1.60882,1.40426,1.18882,1.32616,1.3158,1.45753,1.29839,1.22119,1.43862,1,1.52082,1.31424,1.4601,1.38464625,1.33886125,-0.048510985,CG1059,FBgn0087013
INC098A12,CG10593,1.1818,1.65552,1.68913,1.54904,2.13956,1.4108,2.14973,1.54006,1.21232,1.42385,1.06424,1.32718,1,1.39297,1.60272,1.76936,1.664455,1.34908,-0.303073964,CG10593,FBgn0016122
INC023H02,CG10596,1.32043,1.60296,1.55881,1.40487,1.53591,1.62036,1.36085,1.53529,1.22679,1.3796,1,1.36037,1.37351,1.49079,1.41206,1.24324,1.492435,1.310795,-0.187226024,CG10596,FBgn0015766
INC098B09,CG10597,1,1.44877,1.57117,1.27482,1.13633,1.96463,1.36196,1.52341,2.01511,1.76925,1.42304,1.41168,1.97573,1.54335,1.85845,1.65229,1.41013625,1.7061125,0.274878215,CG10597,FBgn0030832
INC120E11,CG10603,1.82771,3.03598,1.53243,1.34285,4.40539,2.81581,1,1.40509,1.60856,2.44233,1.54481,1.16953,2.96146,1.16249,3.5623,3.40296,2.1706575,2.231805,0.040078873,CG10603,FBgn0032720
INC051A10,CG10605,1.39142,1.30311,1.35571,1.44622,1.48836,1.49011,1.51702,1.54076,1.33211,1.3148,1,1.32706,1.32822,1.37996,1.37373,1.32439,1.44158875,1.29753375,-0.151887593,CG10605,FBgn0015919
INC098G03,CG10616,1.5884,1.57909,1.86595,1.63222,1.39525,1,1.25322,1.84325,1.68555,1.73576,1.02093,1.67418,1.31922,1.74793,1.29864,1.37024,1.5196725,1.48155625,-0.036647044,CG10616,FBgn0036286
INC051H09,CG10621,1,1.36843,1.92043,1.42898,1.62284,1.7513,1.24045,1.41524,1.66226,1.49761,1.2994,1.1252,1.60678,1.06127,1.70155,1.61787,1.46845875,1.4464925,-0.021743897,CG10621,FBgn0032726
INC035H05,CG10622,1.42268,1.01143,1,1.36211,1.44604,1.19733,1.28256,1.56729,1.32343,1.83395,1.16756,1.32931,1.23401,1.19783,1.18684,1.00155,1.28618,1.28431,-0.002099086,CG10622,FBgn0029118
INC098G12,CG10623,1.80233,1.9819,2.33196,2.01466,2.0616,2.20727,1.90972,1.74969,2.45282,1.9124,2.18488,1,1.69561,1.59297,1.83687,1.86699,2.00739125,1.8178175,-0.143114465,CG10623,FBgn0032727
INC052B06,CG10624,1.42551,1.18453,1,1.14699,1.55255,1.42157,1.44214,1.31887,1.32084,1.29686,1.44131,1.57306,1.26187,1.72769,1.29644,1.32725,1.31152,1.405665,0.100013002,CG10624,FBgn0010894
INC052F01,CG10628,1.14037,1.24874,1,1.25701,1.44203,1.25778,1.25338,1.17531,1.03216,1.22475,1.13844,1.35956,1.17559,1.40965,1.25121,1.12056,1.2218275,1.21399,-0.009284079,CG10628,FBgn0032818
INC156H10,CG10631,1.48654,1.4319,1.56547,1.43728,1.31614,1.25906,1.03886,1.43803,1.3135,1.27278,1.14055,1.51185,1.2554,1,1.73973,1.26299,1.37166,1.3121,-0.064045241,CG10631,FBgn0032817
INC117D03,CG10635,1.46459,1.49293,2.27606,1.92705,2.16457,1.42204,2.29645,1.227,1.59861,1.27143,1,1.47609,1.14967,1.91284,1.71845,1.54524,1.78383625,1.45904125,-0.289962515,CG10635,FBgn0035603
INC086F02,CG10637,1.80037,1.55825,1.45162,1.34094,1.98246,1.95794,2.00594,2.3018,2.02862,3.04226,1.37,1.26113,1,1.67329,1.64834,1.7499,1.799915,1.7216925,-0.064101282,CG10637,FBgn0015772
INC087C09,CG10639,1.19341,1.66241,1.50053,1.2426,1.52742,1.44416,1.46481,1.63403,1.35357,1,1.58109,1.21556,1.19846,1.28723,1.03455,1.61933,1.45867125,1.28622375,-0.181513136,CG10639,FBgn0032729
INC152C10,CG10640,1,1.16265,1.1774,1.38001,1.18042,1.3534,2.00897,1.40331,1.25333,1.10535,1.21482,1.22111,1.21381,1.84561,1.56091,1.87232,1.33327,1.4109075,0.081654437,CG10640,FBgn0035601
INC091D06,CG10641,1.18418,1.25884,1.21507,1.21768,1.29722,1.41895,1.17338,1.70458,1.22729,1.15,1,1.42931,1.26598,1.038,1.45698,1.24065,1.3087375,1.22602625,-0.094185889,CG10641,FBgn0032731
INC151B03,CG10652,1.2484,1.24927,1.32704,1.07397,1.22316,1.12714,1.31431,1.36237,1.18423,1.16374,1.32007,1,1.19546,1.1084,1.10138,1.22944,1.2407075,1.16284,-0.093510432,CG10652,FBgn0086710
INC024H04,CG10657,1.50505,1.54472,1.51272,1.32471,1.79184,1.59269,1.27371,1,1.17989,2.38331,1.16189,1.54778,1.49195,1.60103,1.49439,1.64643,1.44318,1.56333375,0.115374556,CG10657,FBgn0036289
INC024H08,CG10660,1,1.36637,1.46478,1.60227,1.56822,1.54346,1.33559,1.50917,1.45798,1.04552,1.52849,1.09915,1.57012,1.32165,1.43742,1.53318,1.4237325,1.37418875,-0.051097932,CG10660,FBgn0036288
INC025A04,CG10671,1.51676,1.69234,1.55536,1.66077,1.33772,1.54782,1.59201,1.71448,1.96696,1.63395,1.01101,1.57165,1.21576,1.62861,1,1.06571,1.5771575,1.38670625,-0.18566453,CG10671,FBgn0035586
INC124G07,CG10672,1.01628,1.8598,1.83919,1.56003,2.15062,1.4952,1.61523,1.02526,1,1.16929,1.59606,1.53356,1.90189,1.91945,1.23363,1.54522,1.57020125,1.4873875,-0.078168926,CG10672,FBgn0035588
INC145C02,CG10680,3.51068,3.74133,1,2.73258,3.21792,2.77806,5.07253,3.16749,3.77617,3.8198,3.30353,2.75292,4.05917,2.7501,2.68126,3.17691,3.15257375,3.2899825,0.061549789,CG10680,FBgn0032836
INC066H09,CG10682,1.29071,1.24188,1.20504,1.15403,1.19417,1.01212,1,1.05331,1.22958,1.32785,1.54486,1.08524,1.18574,1.18669,1.02234,1.08384,1.1439075,1.2082675,0.078969494,CG10682,FBgn0264848
INC039F12,CG10686,1.33073,1.21634,1.22572,1.06253,1.23246,1.2039,1.17749,1.26292,1.18328,1.15391,1,1.23949,1.11156,1.10751,1.19531,1.05477,1.21401125,1.13072875,-0.102528907,CG10686,FBgn0041775
INC131B03,CG10691,1.40264,1.32523,1,1.1957,1.0456,1.54008,1.55431,1.37088,1.329,1.53316,1.18313,1.30203,1.62526,1.55702,1.29053,1.61533,1.304305,1.4294325,0.132161225,CG10691,FBgn0002031
INC007B12,CG10697,1,1.15959,1.59303,1.19029,1.10771,1.2352,1.27877,1.04036,1.12198,1.36781,1.09201,1.44108,1.24079,1.1628,1.37717,1.40054,1.20061875,1.2755225,0.087310244,CG10697,FBgn0000422
INC106C04,CG10699,1.59504,1.36149,1.42869,1.24582,1.24264,1.37312,1.41343,1.36409,1.23026,1.23556,1,1.31982,1.12951,1.33366,1.32523,1.25862,1.37804,1.2290825,-0.165036008,CG10699,FBgn0002023
INC089H09,CG1070,1.43448,1.24705,1.03279,1,1.09563,1.2222,1.19484,1.2027,1.20931,1.12898,1.04266,1.05449,1.16677,1.05646,1.31071,1.00766,1.17871125,1.12213,-0.07097052,CG1070,FBgn0261238
INC120D12,CG10701,1.4956,1.57954,1.4578,1,1.4176,1.40054,1.44434,1.41774,1.27656,1.33388,1.07863,1.19244,1.20884,1.43583,1.34537,1.25746,1.401645,1.26612625,-0.14669973,CG10701,FBgn0011661
INC075G08,CG10704,1.21412,1.06448,1.07661,1.21959,1.21348,1.31513,1.32121,1.25637,1.23231,1.28346,1,1.3018,1.12881,1.35953,1.24769,1.15388,1.21012375,1.213435,0.003942241,CG10704,FBgn0036285
INC020B11,CG1071,1,2.83116,2.87975,1.2384,1.75746,2.0349,1.15414,1.32983,1.07866,1.73448,1.27584,1.3771,2.26157,2.93353,2.25275,2.39022,1.778205,1.91301875,0.105429359,CG1071,FBgn0024371
INC003B01,CG10711,1.1207,1.71951,1.83234,1.25998,1.50406,1.74128,1.61639,1.97815,1.83201,1.53704,2.31598,1.9353,1,1.35323,1.68469,1.62376,1.59655125,1.66025125,0.05644272,CG10711,FBgn0086785
INC041G08,CG10718,1.50731,2.6276,2.51259,1.19598,1.92706,2.56969,1.57615,1.9287,1.69488,1.6594,3.28387,1.29076,2.59837,1,2.06357,2.31859,1.980635,1.98868,0.005848111,CG10718,FBgn0004374
INC132H12,CG10733,1,1.73876,1.26211,1.19974,1.74515,1.5393,1.50074,1.20628,1.3627,1.12352,1.45497,1.37881,1.54828,1.46974,1.2718,1.57641,1.39901,1.39827875,-0.000754281,CG10733,FBgn0061492
INC003E11,CG10734,1.10122,1.06527,1.97903,1.76014,1,1.17312,1.77098,1.11728,1.83327,1.5039,4.22134,1.43091,1.69634,1.26526,1.41358,1.47759,1.37088,1.85527375,0.436529785,CG10734,FBgn0034082
INC130B07,CG10737,1.43971,1.17171,1.42122,1.21623,1.54999,1.59639,1.17423,1.38417,1.40339,1.35031,1,1.1273,1.24691,1.35757,1.13467,1.29569,1.36920625,1.23948,-0.14360479,CG10737,FBgn0034420
INC010A07,CG10741,1.10059,1.48643,1.85623,1.29669,1.38493,1.293,1.14766,1.45564,1.57871,1.40032,1.43621,1.75637,1.26438,1.37624,1.14748,1,1.37764625,1.36996375,-0.008067763,CG10741,FBgn0036373
INC008E05,CG10746,1.51173,1.30221,1.60584,1.34497,1.23839,1.76904,1,1.11864,1.49876,1.34009,1.58428,1.26207,2.13618,1.50496,1.67165,1.48333,1.3613525,1.560165,0.196657936,CG10746,FBgn0263773
INC107E10,CG10751,1.7255,2.17029,1.00017,1,2.52536,2.59658,2.28263,1.44019,1.96086,2.17723,1.85235,1.54939,2.95999,1.96056,2.42611,1.65062,1.84259,2.06713875,0.16590014,CG10751,FBgn0024196
INC008F02,CG10754,1.10028,1.45681,1.64158,1.4235,1.24377,1.266,1,1.47701,1.20308,1.39641,1.52491,1.19156,1.54563,1.43178,1.52902,1.34154,1.32611875,1.39549125,0.073563108,CG10754,FBgn0036314
INC008F12,CG10761,1.24975,1.10096,1,1.61113,1.46651,1.1666,1.4678,1.31465,1.3519,1.38238,1.73429,1.87403,1.26952,1.86278,1.3371,1.4593,1.297175,1.5339125,0.241843064,CG10761,FBgn0030015
INC030E12,CG10777,1.18072,1.38097,1.50017,1.12556,1.41124,1.54382,1.9145,1.7319,1.32757,1.2566,1.18208,1.36001,1.22304,2.02951,1.40615,1,1.47361,1.34812,-0.128405836,CG10777,FBgn0029979
INC094B03,CG10788,1.15637,1.36442,1.30188,1.07325,1.12622,1.43882,1.20113,1.38074,1.03578,1.31023,1.48663,1.10815,1.85599,1,1.74838,1.37944,1.25535375,1.365575,0.121414589,CG10788,FBgn0010295
INC126F02,CG1079,1.15377,1.39706,1.01678,1.09793,1.33395,1.53496,1.62153,1.56588,1.99529,1,1.5964,1.71572,1.42554,1.72422,1.16982,1.22477,1.3402325,1.48147,0.144546114,CG1079,FBgn0026592
INC009B01,CG10795,1.17515,1.63551,1.89181,1.46404,2.05704,1.52708,1.23075,1.39949,1.15243,1.42023,1.27546,1,1.82322,1.20681,1.42389,1.63895,1.54760875,1.36762375,-0.178369409,CG10795,FBgn0034626
INC077D08,CG10798,1.09427,1.74547,1.21275,1.36688,1.41499,1.59703,1.92368,1.15324,1.62127,1,2.03181,1.58771,1.47368,1.44508,1.55049,1.34929,1.43853875,1.50741625,0.067473767,CG10798,FBgn0262656
INC050C07,CG10799,1.32497,1.31753,1.46881,1.11495,1.29959,1.22026,1.51027,1.63279,1,1.4053,1.49944,1.64281,2.05261,1.79106,1.51123,1.3959,1.36114625,1.53729375,0.175570778,CG10799,FBgn0033821
INC112B06,CG10804,1,1.61307,2.62752,1.9003,1.90844,1.75647,2.22672,2.02371,1.83168,1.30828,1.8065,1.6226,1.56315,2.01317,1.67749,1.8044,1.88202875,1.70340875,-0.143864001,CG10804,FBgn0029663
INC011A11,CG10806,1.11073,1.06765,1,1.32364,1.41198,1.71125,1.76819,1.88842,2.05558,1.80882,2.12351,1.94499,1.51503,1.65995,1.52006,1.53724,1.4102325,1.7706475,0.328343995,CG10806,FBgn0031865
INC054G02,CG10809,1.63105,1.57142,1.40778,1.33823,1,1.10512,1.36311,1.61838,1.35846,1.40874,1.37034,1.20199,1.13065,1.35767,1.1826,1.24756,1.37938625,1.28225125,-0.105347513,CG10809,FBgn0036052
INC128H10,CG1081,1.02292,1.34141,1.36148,1,1.1354,1.16997,1.21864,1.20083,1.07867,1.34203,1.54968,1.13452,1.36,1.19796,1.30031,1.10157,1.18133125,1.2580925,0.09082444,CG1081,FBgn0041191
INC111C10,CG10810,1.58068,2.34993,1.47636,2.05111,1.88373,1.64069,1.88749,1.69821,2.88693,1.3361,1.34606,1.39429,1,3.17212,1.23537,2.39536,1.821025,1.84577875,0.019478902,CG10810,FBgn0283461
INC011B10,CG10811,1,1.42848,1.19266,1.4976,1.40912,1.35631,1.57579,1.33581,1.36559,1.19978,1.29462,1.54758,1.25767,1.37576,1.21837,1.34949,1.34947125,1.3261075,-0.02519651,CG10811,FBgn0023213
INC120H08,CG10812,1,3.32657,2.60993,2.32353,2.98169,1.72079,2.58137,2.89612,3.71968,1.26537,1.8945,2.03596,1.59731,3.92499,1.86195,3.87171,2.43,2.52143375,0.053288006,CG10812,FBgn0035434
INC027D08,CG10827,1.07294,1.14447,1,1.27748,1.16625,1.22118,1.55106,1.24772,1.45598,1.4083,1.03048,1.24067,1.3244,1.61587,1.19631,1.51774,1.2101375,1.34871875,0.156418552,CG10827,FBgn0038845
INC033A03,CG10833,2.05584,5.42653,2.00735,2.88975,2.4682,2.0099,3.38655,3.19346,3.17402,2.07363,1,2.48604,1.28671,1.65511,1.77411,2.76777,2.9296975,2.02717375,-0.531281962,CG10833,FBgn0031689
INC055F03,CG10840,2.78851,2.47735,1.05827,1.02379,1.96746,2.01449,1.61586,1.28338,1.38633,2.15478,1.43211,1,2.19519,1.49211,2.02208,1.504,1.77863875,1.648325,-0.109772796,CG10840,FBgn0026259
INC013E04,CG10841,1.4274,1.21166,1,1.2602,1.21608,1.09485,1.25999,1.05073,1.23901,1.46867,1.47011,1.05281,1.12912,1.1869,1.06852,1.00183,1.19011375,1.20212125,0.014482947,CG10841,FBgn0038163
INC136F09,CG10842,2.24343,1.87067,2.17971,1.44865,1,2.17149,2.89433,1.58606,3.17968,2.47962,3.517,3.29324,2.57429,3.51284,3.22952,2.41612,1.9242925,3.02528875,0.652744737,CG10842,FBgn0015037
INC055H03,CG10845,1.31277,1.33339,1.16199,1.34992,1.14768,1,1.29661,1.25321,1.47894,1.15637,1.24546,1.86222,1.16637,1.59501,1.39283,1.23023,1.23194625,1.39092875,0.175109208,CG10845,FBgn0039246
INC055H11,CG10847,1.4651,1.82492,2.34434,1.71115,1.48347,1.62845,1.53854,2.0679,1.30191,1.7793,1,1.03114,1.5606,1.75431,1.50207,1.35569,1.75798375,1.4106275,-0.317584665,CG10847,FBgn0004875
INC109G01,CG10849,1.33739,1.53588,1.18649,1.32211,1.53994,1.53327,1.48946,1.43198,1.07733,1.44185,1.20095,1.48047,1.19672,1.33997,1.13747,1,1.422065,1.234345,-0.204241725,CG10849,FBgn0035471
INC054C04,CG10851,2.38641,2.04695,2.44914,2.2997,2.26054,2.19247,2.42177,3.35534,2.80197,2.64405,1,2.5772,1.91158,2.14564,2.67457,2.76748,2.42654,2.31531125,-0.067694493,CG10851,FBgn0004587
INC135H01,CG10853,1.28402,1.18811,1.18772,1,1.11597,1.19085,1.22489,1.03051,1.0564,1.26531,1.13354,1.22226,1.12222,1.28605,1.114,1.08017,1.15275875,1.15999375,0.009026416,CG10853,FBgn0035478
INC124G04,CG10855,1.44821,1.71418,1.49242,1.48068,1.72821,1.21864,1.53182,1.21276,1.52625,1.31179,2.01052,1,1.56404,1.3314,1.49207,1.35355,1.478365,1.4487025,-0.029241148,CG10855,FBgn0035461
INC004H08,CG10859,1.35493,1.46493,1.60362,1.36433,1.25965,1.35294,1.46192,1,1.18361,1.15863,1.8184,1.40256,1.20437,1.23825,1.19861,1.18302,1.35779,1.29843125,-0.064490738,CG10859,FBgn0032520
INC136H10,CG10861,2.13474,2.11746,5.07343,2.65425,3.41084,2.34841,2.37975,2.0274,2.68232,1,2.76292,3.43833,2.38635,2.84259,2.26769,3.4235,2.768285,2.6004625,-0.090224245,CG10861,FBgn0036255
INC059G03,CG10862,1.14519,1.40898,1.50954,1.23366,1.66775,1.2206,1.26411,1.23212,1.05398,1,1.46744,1.27577,1.12017,1.30956,1.06176,1.17968,1.33524375,1.183545,-0.173988571,CG10862,FBgn0035455
INC136D06,CG10863,1.18557,1.54144,1.5613,1.24247,1.34594,1.55789,1.22908,1.15826,1.13467,1.30244,1.04949,1.34073,1.66172,1,1.09383,1.23218,1.35274375,1.2268825,-0.140891489,CG10863,FBgn0027552
INC015B12,CG10866,1.17719,1.37134,1.37586,1.08238,1.48579,1,1.17374,1.3714,1.27067,1.49933,1.41482,1.16635,1.05101,1.57539,1.30696,1.53473,1.2547125,1.3524075,0.108173094,CG10866,FBgn0035475
INC110D06,CG10874,1,2.27991,2.14428,2.95224,2.91104,2.16372,1.96111,1.94924,1.90506,2.18539,1.66584,1.03726,1.86478,1.38513,1.68951,1.33348,2.1701925,1.63330625,-0.410027692,CG10874,FBgn0031395
INC035F02,CG10880,1.21475,1.17962,1.33831,1.61483,1.38708,1.81787,1.08916,1.18534,1.93083,1.05459,1,1.68998,1.89819,1.82507,1.70372,1.68593,1.35337,1.59853875,0.240197403,CG10880,FBgn0031398
INC035F04,CG10882,1.30961,1.49571,1,1.36463,1.78874,1.6066,1.321,1.61401,1.33219,1.3748,1.06323,1.37633,1.38178,1.44179,1.74907,1.65043,1.4375375,1.4212025,-0.016487459,CG10882,FBgn0262126
INC150E09,CG10883,1.30559,1.24609,1.24974,1.43652,1.32925,1.37732,1.47965,1.66682,1.36414,1.11154,1,1.3633,1.16155,1.29683,1.36518,1.3193,1.3863725,1.24773,-0.152009164,CG10883,FBgn0038781
INC033A05,CG10888,1.90841,1.80263,2.70761,2.45584,2.25312,2.06708,1.66832,1.53779,1.86601,1,1.23422,1.26787,1.3085,2.15372,1.55834,2.30315,2.0501,1.58647625,-0.36986836,CG10888,FBgn0003249
INC064G08,CG1089,1.76234,2.24694,1.55765,2.10338,2.22598,1.85603,1.83026,1.56071,1.6912,1.61883,1,1.77879,1.78592,1.91581,2.0896,2.18866,1.89291125,1.75860125,-0.106178372,CG1089,FBgn0261393
INC037A01,CG10897,1.07556,1.21501,1.17591,1.22068,1.19862,1.20484,1,1.10357,1.06207,1.12298,1.0959,1.72156,1.03673,1.3784,1.1769,1.10994,1.14927375,1.21306,0.07792843,CG10897,FBgn0033636
INC094B09,CG1090,1.29422,1.28083,1.88895,1.98286,1.7343,2.62314,2.41866,1.40668,1.32987,1.69096,1.11889,1,1.58757,1.76287,1.57262,1.94314,1.828705,1.50074,-0.285148309,CG1090,FBgn0037238
INC020B12,CG10908,1.49288,1.18649,1,1.50773,1.41106,1.26206,1.32155,1.63103,1.17949,1.1924,1.15268,1.62407,1.08454,1.72094,1.17404,1.19956,1.3516,1.290965,-0.066218368,CG10908,FBgn0267972
INC125G06,CG10910,1.83613,2.32906,1.42748,1.52879,1.10958,1.83158,1.57584,1,3.52028,2.11244,1.64714,1.58933,2.3787,1.45432,2.07491,2.74957,1.5798075,2.19083625,0.47173288,CG10910,FBgn0034289
INC020C09,CG10911,1.97514,1.4791,1.13344,1.57643,1.15178,2.02637,1,1.07283,1.91347,1.53182,1.27057,1.48349,2.10435,1.85136,1.75633,1.67578,1.42688625,1.69839625,0.251302762,CG10911,FBgn0034295
INC020D01,CG10912,1,2.81653,2.76944,2.26989,2.04684,3.7429,2.39476,3.2341,4.50589,3.79444,3.51913,2.06003,4.22041,3.14569,4.57259,3.46345,2.5343075,3.66020375,0.530332376,CG10912,FBgn0034296
INC037D02,CG10915,1,1.51474,1.65398,1.40403,1.80616,1.53775,1.2034,1.4212,1.67333,1.67651,1.27873,1.87663,1.4139,1.52448,1.29906,1.48783,1.4426575,1.52880875,0.083679109,CG10915,FBgn0034308
INC037D03,CG10922,1.08973,1.54435,1,1.11242,1.33853,1.2183,1.39104,1.55556,1.30004,1.45113,1.70412,1.31948,1.26302,1.12006,1.59951,1.58365,1.28124125,1.41762625,0.145935071,CG10922,FBgn0011638
INC021D05,CG10930,1,1.82894,1.81271,1.97202,1.1728,1.46457,1.91943,1.57133,2.36954,1.26591,2.31254,2.14037,1.82789,1.58972,1.69965,1.42914,1.592725,1.829345,0.199829989,CG10930,FBgn0003140
INC018B02,CG10932,1.34967,1.25986,1.09071,1.23885,1.27298,1.41955,1.107,1.21844,1,1.16314,1.1177,1.33008,1.2016,1.27216,1.27574,1.13976,1.2446325,1.1875225,-0.067764975,CG10932,FBgn0029969
INC069D04,CG10934,1.45165,1.0187,1.22342,1.30596,1.24247,1.00552,1,1.20151,1.66659,1.06279,1.74012,1.38607,1.13532,1.10413,1.0134,1.25226,1.18115375,1.295085,0.132850017,CG10934,FBgn0034263
